ts,rg1,rg2,rg1tt,rg2tt,rg1tp,rg2tp,temp_bmx,press_bmx,temp_mcp,temp_sht,humidity_sht,si1145_vis,si1145_ir,si1145_uv,wind_spd,wind_dir,wind_gust,wind_gust_dir,heat_idx,wet_bulb_temp,wet_bulb_globe_temp,anomaly_prediction,anomaly_score,is_anomaly,risk_level,environmental_event,signals,recommended_action,priority
2026-09-06 15:12:50+00:00,0.0,0,0.0,0.1,0.0,0,24.5,850.0,24.6,24.8,43.5,273,356,0,0.7,130,1.7,1.7,24.6,16.8,19.5,1,0.0905234193896579,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 15:28:32+00:00,0.0,0,0.0,0.0,0.0,0,24.0,850.3,24.2,24.3,45.1,264,290,0,0.6,198,1.7,1.7,24.1,16.6,19.1,1,0.0935671327522343,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 15:43:40+00:00,0.0,0,0.0,0.0,0.0,0,23.5,850.5,23.7,23.9,46.0,261,256,0,0.5,102,1.3,1.3,23.7,16.4,18.7,1,0.1098709544743867,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 15:58:49+00:00,0.0,0,0.0,0.0,0.0,0,23.2,850.7,23.4,23.6,47.1,260,254,0,0.7,132,1.5,1.5,23.4,16.3,18.5,1,0.1128933608813906,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 16:13:58+00:00,0.0,0,0.0,0.0,0.0,0,22.8,850.7,22.9,23.2,48.1,259,254,0,0.8,144,1.1,1.1,23.0,16.1,18.1,1,0.1122994999784325,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 16:29:06+00:00,0.0,0,0.0,0.0,0.0,0,22.6,850.8,22.7,22.9,48.5,258,253,0,0.7,135,2.2,2.2,22.7,15.9,17.9,1,0.1133563280839005,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 16:44:29+00:00,0.0,0,0.0,0.0,0.0,0,22.1,851.0,22.2,22.5,49.9,259,253,0,0.1,199,0.7,0.7,22.3,15.8,17.5,1,0.1139401761303785,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 16:59:38+00:00,0.0,0,0.0,0.0,0.0,0,21.8,851.3,21.9,22.1,51.0,259,252,0,1.1,166,2.0,2.0,21.9,15.7,17.2,1,0.1103623749728383,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 17:14:47+00:00,0.0,0,0.0,0.0,0.0,0,21.5,851.4,21.6,21.8,51.9,261,253,0,0.1,124,0.4,0.4,21.6,15.5,17.0,1,0.1290414098016082,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 17:29:57+00:00,0.0,0,0.0,0.0,0.0,0,21.2,851.7,21.3,21.5,52.6,260,254,0,0.0,145,0.4,0.4,21.3,15.4,16.7,1,0.1259793067686727,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 17:45:06+00:00,0.0,0,0.0,0.0,0.0,0,21.0,851.8,21.2,21.4,52.8,260,252,0,0.3,128,1.3,1.3,21.1,15.3,16.6,1,0.1370607174035208,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 18:00:33+00:00,0.0,0,0.0,0.0,0.0,0,20.6,852.1,20.8,21.0,53.6,260,253,0,0.2,140,0.7,0.7,20.8,15.1,16.2,1,0.1373235598981166,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 18:15:43+00:00,0.0,0,0.0,0.0,0.0,0,20.5,852.2,20.6,20.8,54.2,260,253,0,0.0,144,0.2,0.2,20.6,15.0,16.1,1,0.1243493863271165,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 18:31:42+00:00,0.0,0,0.0,0.0,0.0,0,20.0,852.5,20.2,20.4,55.8,260,252,0,0.9,183,2.0,2.0,20.1,14.8,15.7,1,0.117004248835455,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 18:46:52+00:00,0.0,0,0.0,0.0,0.0,0,19.6,852.7,19.7,19.9,57.1,258,254,0,0.0,187,0.0,0.0,19.7,14.6,15.3,1,0.118007849779969,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 19:02:30+00:00,0.0,0,0.0,0.0,0.0,0,19.0,852.8,19.1,19.3,59.5,260,253,0,0.2,188,0.4,0.4,19.1,14.3,14.7,1,0.134483109480691,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 19:17:53+00:00,0.0,0,0.0,0.0,0.0,0,18.5,852.9,18.6,18.8,61.4,259,253,0,0.0,187,0.0,0.0,18.5,14.1,14.2,1,0.1280039662237078,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 19:33:03+00:00,0.0,0,0.0,0.0,0.0,0,18.1,853.1,18.2,18.4,62.3,260,254,0,0.0,105,0.2,0.2,18.2,13.9,13.9,1,0.133084424821205,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 19:48:13+00:00,0.0,0,0.0,0.0,0.0,0,18.1,853.2,18.4,18.5,62.0,261,253,0,0.0,115,0.2,0.2,18.3,13.9,14.0,1,0.1320573467314869,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 20:03:22+00:00,0.0,0,0.0,0.0,0.0,0,18.1,853.3,18.4,18.5,62.1,260,253,0,0.6,54,1.5,1.5,18.3,13.9,14.0,1,0.1063067208101545,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 20:18:33+00:00,0.0,0,0.0,0.0,0.0,0,18.5,853.3,18.6,18.8,61.7,262,253,0,0.1,120,0.4,0.4,18.6,14.1,14.3,1,0.1302072133095778,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 20:33:56+00:00,0.0,0,0.0,0.0,0.0,0,18.4,853.1,18.5,18.8,61.9,260,253,0,0.0,172,0.2,0.2,18.5,14.1,14.2,1,0.1331619483688236,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 20:49:02+00:00,0.0,0,0.0,0.0,0.0,0,17.6,853.0,17.8,18.0,64.2,259,254,0,0.0,172,0.0,0.0,17.8,13.8,13.5,1,0.1267318826199223,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 21:04:11+00:00,0.0,0,0.0,0.0,0.0,0,17.2,852.9,17.4,17.6,66.1,262,253,0,0.1,172,0.7,0.7,17.4,13.6,13.1,1,0.137155115902109,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 21:19:19+00:00,0.0,0,0.0,0.0,0.0,0,17.2,852.9,17.4,17.6,66.1,258,254,0,0.0,102,0.0,0.0,17.3,13.6,13.1,1,0.1374694308588387,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 21:34:28+00:00,0.0,0,0.0,0.0,0.0,0,16.8,852.7,17.0,17.2,67.7,259,253,0,0.0,102,0.0,0.0,16.9,13.4,12.7,1,0.1397142817760651,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 21:49:37+00:00,0.0,0,0.0,0.0,0.0,0,16.5,852.7,16.7,17.0,68.4,260,253,0,0.0,102,0.0,0.0,16.7,13.3,12.5,1,0.140523412979832,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 22:04:59+00:00,0.0,0,0.0,0.0,0.0,0,16.1,852.7,16.3,16.5,70.2,261,253,0,0.2,322,0.4,0.4,16.3,13.1,12.1,1,0.0835240938401858,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 22:20:08+00:00,0.0,0,0.0,0.0,0.0,0,15.8,852.7,16.1,16.2,71.0,260,254,0,0.0,321,0.0,0.0,16.0,12.9,11.8,1,0.0858837248353568,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 22:35:18+00:00,0.0,0,0.0,0.0,0.0,0,15.6,852.5,15.9,16.0,72.4,261,253,0,0.0,321,0.0,0.0,15.8,12.8,11.6,1,0.0845704473198667,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 22:50:27+00:00,0.0,0,0.0,0.0,0.0,0,15.2,852.3,15.4,15.6,73.3,261,254,0,0.0,321,0.0,0.0,15.4,12.5,11.2,1,0.0708471957377627,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 23:05:36+00:00,0.0,0,0.0,0.0,0.0,0,14.9,852.3,15.2,15.3,74.4,259,252,0,0.0,321,0.0,0.0,15.1,12.4,10.9,1,0.0680782675615864,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 23:21:17+00:00,0.0,0,0.0,0.0,0.0,0,14.4,852.1,14.8,14.9,76.3,260,253,0,0.1,322,0.4,0.4,14.7,12.2,10.5,1,0.0432116805270337,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 23:36:25+00:00,0.0,0,0.0,0.0,0.0,0,14.1,852.1,14.4,14.5,77.6,259,254,0,0.0,322,0.2,0.2,14.3,12.0,10.1,1,0.0404411261687913,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-06 23:51:34+00:00,0.0,0,0.0,0.0,0.0,0,13.8,852.2,14.1,14.3,78.2,260,253,0,0.0,321,0.0,0.0,14.1,11.9,9.8,1,0.039149971278633,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 00:00:59+00:00,0.0,0,0.0,0.0,0.0,0,13.6,852.2,13.9,14.1,78.8,260,253,0,0.0,321,0.0,0.0,13.8,11.7,9.6,1,0.0295075021261962,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 00:16:08+00:00,0.0,0,0.0,0.0,0.0,0,13.4,852.0,13.7,13.9,81.0,260,254,0,0.0,321,0.0,0.0,13.6,11.7,9.4,1,0.0241799219139141,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 00:31:17+00:00,0.0,0,0.0,0.0,0.0,0,13.3,852.1,13.6,13.8,81.3,259,253,0,0.0,321,0.0,0.0,13.6,11.7,9.3,1,0.0210510103100258,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 00:46:26+00:00,0.0,0,0.0,0.0,0.0,0,13.2,852.0,13.6,13.7,82.5,259,254,0,0.0,321,0.0,0.0,13.5,11.7,9.2,1,0.0143044440650897,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 01:01:35+00:00,0.0,0,0.0,0.0,0.0,0,13.0,852.1,13.4,13.5,82.5,260,254,0,0.0,321,0.0,0.0,13.3,11.6,9.1,1,0.0033210234508919,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 01:17:02+00:00,0.0,0,0.0,0.0,0.0,0,12.9,852.2,13.2,13.4,83.3,260,254,0,0.0,322,0.2,0.2,13.1,11.5,8.9,-1,-0.0042298743581219,True,NORMAL,Temperature anomaly,Unusually low temperature,Continue monitoring environmental conditions.,MEDIUM
2026-09-07 01:32:12+00:00,0.0,0,0.0,0.0,0.0,0,13.1,852.4,13.5,13.6,82.8,260,253,0,0.0,321,0.0,0.0,13.4,11.7,9.2,1,0.0167891429163115,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 01:47:21+00:00,0.0,0,0.0,0.0,0.0,0,13.0,852.4,13.3,13.4,84.1,260,253,0,0.0,321,0.0,0.0,13.2,11.7,9.0,1,0.0055752209227821,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 02:02:30+00:00,0.0,0,0.0,0.0,0.0,0,13.1,852.8,13.4,13.6,84.4,260,253,0,0.0,321,0.0,0.0,13.4,11.9,9.2,1,0.0070175684619748,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 02:17:39+00:00,0.0,0,0.0,0.0,0.0,0,13.5,852.8,13.9,14.1,82.8,259,252,0,0.0,321,0.0,0.0,13.9,12.2,9.7,1,0.0284691729660202,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 02:33:06+00:00,0.0,0,0.0,0.0,0.0,0,13.7,852.9,13.9,14.1,81.8,261,254,0,0.2,343,1.1,1.1,14.0,12.1,9.7,-1,-0.0060564446865332,True,NORMAL,Temperature anomaly,Unusually low temperature,Continue monitoring environmental conditions.,MEDIUM
2026-09-07 02:48:15+00:00,0.0,0,0.0,0.0,0.0,0,13.5,852.9,13.7,13.8,83.3,260,253,0,0.6,334,1.1,1.1,13.6,12.0,9.4,-1,-0.0096552380733574,True,NORMAL,Temperature anomaly,Unusually low temperature,Continue monitoring environmental conditions.,MEDIUM
2026-09-07 03:03:24+00:00,0.0,0,0.0,0.0,0.0,0,13.5,853.1,13.6,13.8,85.3,262,254,0,0.1,359,0.4,0.4,13.7,12.2,9.4,-1,-0.0037749775467992,True,NORMAL,Temperature anomaly,Unusually low temperature,Continue monitoring environmental conditions.,MEDIUM
2026-09-07 03:18:33+00:00,0.0,0,0.0,0.0,0.0,0,13.6,853.1,13.9,14.1,86.5,261,257,0,0.1,82,0.4,0.4,13.9,12.5,9.7,1,0.0461422157145882,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 03:33:42+00:00,0.0,0,0.0,0.0,0.0,0,13.8,853.3,14.1,14.2,87.9,263,285,0,0.1,336,0.7,0.7,14.1,12.8,9.9,1,0.0090376757337251,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 03:49:09+00:00,0.0,0,0.0,0.1,0.0,0,14.0,853.5,14.2,14.4,88.5,270,335,0,0.3,25,0.7,0.7,14.3,13.0,10.1,1,0.0271142199917573,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 04:04:16+00:00,0.0,0,0.0,0.1,0.0,0,14.2,853.6,14.5,14.6,88.5,280,459,0,0.0,348,0.2,0.2,14.5,13.3,10.3,1,0.0111785398001723,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 04:19:25+00:00,0.0,0,0.0,0.3,0.0,0,14.7,853.9,15.1,15.1,87.5,312,848,0,0.0,194,0.2,0.2,15.0,13.6,10.8,1,0.0554361775371294,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 04:34:34+00:00,0.0,0,0.0,0.2,0.0,0,15.4,853.9,15.8,15.8,84.9,297,625,0,0.0,80,0.2,0.2,15.7,14.0,11.5,1,0.1088513807386733,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 04:49:42+00:00,0.0,0,0.0,0.2,0.0,0,15.8,854.0,16.1,16.1,83.1,298,640,0,0.4,68,0.9,0.9,16.1,14.2,11.9,1,0.1154553684130319,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 05:04:51+00:00,0.0,0,0.0,0.5,0.0,0,16.1,854.2,16.3,16.4,81.8,346,1231,0,0.1,10,0.7,0.7,16.3,14.3,12.1,1,0.0781459173841319,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 05:20:12+00:00,0.0,0,0.0,0.4,0.0,0,16.7,854.3,16.6,17.0,79.3,335,1086,0,0.8,74,1.3,1.3,16.9,14.6,12.7,1,0.1114731323032622,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 05:35:20+00:00,0.0,0,0.0,0.6,0.0,0,16.7,854.4,16.8,17.1,77.5,377,1555,0,0.8,66,1.3,1.3,17.0,14.5,12.8,1,0.08891854287429,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 05:50:29+00:00,0.0,0,0.0,0.6,0.0,0,17.0,854.6,17.3,17.5,75.3,371,1504,0,0.5,107,0.9,0.9,17.4,14.6,13.2,1,0.1061754839984636,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 06:05:37+00:00,0.0,0,0.0,0.6,0.0,0,17.5,854.6,17.7,18.0,75.0,376,1561,0,0.1,80,0.4,0.4,17.9,15.0,13.6,1,0.1145879284051574,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 06:20:46+00:00,0.0,0,0.0,0.7,0.0,0,18.4,854.8,18.2,18.5,73.2,393,1751,0,0.2,36,1.1,1.1,18.4,15.3,14.1,1,0.0998585741747991,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 06:36:14+00:00,0.0,0,0.0,0.7,0.0,0,18.0,854.8,18.2,18.6,71.8,386,1657,0,0.6,126,1.3,1.3,18.5,15.2,14.1,1,0.1127622848054509,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 06:51:23+00:00,0.0,0,0.0,0.8,0.0,0,18.3,855.0,18.3,18.9,70.9,407,1895,0,0.7,126,1.5,1.5,18.8,15.3,14.4,1,0.1043575751915037,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 07:06:31+00:00,0.0,0,0.0,0.8,0.0,0,18.8,855.1,18.8,19.4,69.4,403,1865,0,0.0,89,0.2,0.2,19.3,15.6,14.9,1,0.1106045887525487,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 07:22:22+00:00,0.0,0,0.0,1.1,0.0,0,18.9,854.9,19.2,19.5,68.2,470,2604,0,0.3,121,0.9,0.9,19.4,15.6,15.0,1,0.1138217521661069,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 07:37:30+00:00,0.0,0,0.0,3.6,0.0,0,21.1,854.9,21.4,21.5,61.8,937,8158,0,0.8,126,1.5,1.5,21.5,16.6,16.8,1,0.0204231734896491,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 07:52:39+00:00,0.0,0,0.0,1.8,0.0,0,20.0,854.6,20.6,20.7,63.4,590,3934,0,1.3,168,2.6,2.6,20.6,16.1,16.1,1,0.0380268078253612,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 08:07:48+00:00,0.0,0,0.0,2.7,0.0,0,20.7,854.4,21.2,20.9,63.6,752,5731,0,1.2,168,2.2,2.2,20.8,16.3,16.2,1,0.0236621364178928,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 08:23:26+00:00,0.0,0,0.0,3.7,0.0,0,21.6,854.2,21.8,22.1,59.1,944,8048,0,1.2,71,2.4,2.4,22.0,16.7,17.3,1,0.0010464972501995,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 08:38:34+00:00,0.0,0,0.0,1.8,0.0,0,22.7,854.0,22.7,23.5,54.8,598,3879,0,1.4,76,2.2,2.2,23.4,17.4,18.5,1,0.0510603486666724,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 08:53:43+00:00,0.0,0,0.0,3.7,0.0,0,23.7,853.7,23.9,24.4,53.7,947,8099,0,0.1,125,0.4,0.4,24.3,18.0,19.2,1,0.0202171907434767,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 09:08:51+00:00,0.0,0,0.0,3.9,0.0,0,23.1,853.5,23.9,24.0,54.4,987,8425,0,0.2,170,1.5,1.5,23.9,17.8,18.9,1,0.0266061178589172,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 09:24:00+00:00,0.0,0,0.0,4.0,0.0,0,23.8,853.1,24.4,24.6,51.8,995,8489,0,0.1,132,0.4,0.4,24.6,18.0,19.4,1,0.0137716374831022,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 09:39:22+00:00,0.0,0,0.0,3.8,0.0,0,25.4,852.8,25.2,25.5,49.5,972,8230,0,1.0,30,2.0,2.0,25.5,18.4,20.1,1,0.0039316414794222,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 09:54:31+00:00,0.0,0,0.0,3.2,0.0,0,24.3,852.5,24.8,24.8,50.7,860,6964,0,0.1,174,0.7,0.7,24.7,17.9,19.5,1,0.0398169683004701,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 10:09:40+00:00,0.0,0,0.0,3.5,0.0,0,24.4,852.1,24.9,24.6,51.2,915,7561,0,0.4,173,1.1,1.1,24.6,17.9,19.4,1,0.04647881252507,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 10:24:48+00:00,0.0,0,0.0,3.5,0.0,0,25.5,851.8,25.9,25.5,48.1,907,7468,0,0.9,201,2.4,2.4,25.4,18.1,20.1,1,0.0140656195395089,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 10:39:56+00:00,0.0,0,0.0,3.3,0.0,0,26.4,851.5,26.8,26.8,45.8,872,7106,0,0.7,91,2.2,2.2,27.0,18.8,21.3,1,0.0132736751615042,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 10:55:25+00:00,0.0,0,0.0,3.2,0.0,0,26.2,851.2,26.7,26.6,45.7,849,6850,0,0.3,183,0.9,0.9,26.6,18.7,21.0,1,0.0099595056685781,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 11:10:34+00:00,0.0,0,0.0,3.0,0.0,0,26.3,851.0,26.7,26.8,42.8,824,6565,0,0.6,183,1.3,1.3,26.9,18.4,21.2,1,0.023717988210909,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 11:25:42+00:00,0.0,0,0.0,2.8,0.0,0,26.7,850.7,27.3,27.5,41.5,787,6155,0,0.5,183,1.5,1.5,27.3,18.6,21.5,1,0.0060615494046936,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 11:40:51+00:00,0.0,0,0.0,2.7,0.0,0,27.1,850.4,27.6,27.6,40.0,757,5830,0,0.8,139,2.0,2.0,27.3,18.5,21.5,1,0.0135233118480816,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 11:56:00+00:00,0.0,0,0.0,2.5,0.0,0,27.2,850.2,27.8,27.8,39.3,727,5467,0,0.5,198,1.3,1.3,27.5,18.6,21.6,1,0.0030544599260521,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 12:11:27+00:00,0.0,0,0.0,2.3,0.0,0,27.5,850.1,28.1,28.2,37.6,683,4988,0,1.4,202,2.2,2.2,27.7,18.5,21.8,-1,-0.0192589048869525,True,NORMAL,Heat and dryness anomaly,"Elevated heat conditions, Unusually low humidity, Above-normal wind gust, Unusually high temperature",Monitor heat exposure and maintain hydration. Monitor dry conditions and potential vegetation stress.,HIGH
2026-09-07 12:26:36+00:00,0.0,0,0.0,2.1,0.0,0,27.5,849.9,28.3,28.1,38.7,642,4570,0,0.5,202,0.9,0.9,27.7,18.7,21.8,-1,-0.0047207570962441,True,NORMAL,Heat and dryness anomaly,"Elevated heat conditions, Unusually low humidity, Unusually high temperature",Monitor heat exposure and maintain hydration. Monitor dry conditions and potential vegetation stress.,HIGH
2026-09-07 12:41:44+00:00,0.0,0,0.0,1.9,0.0,0,28.5,849.8,28.9,29.4,37.1,613,4277,0,0.8,146,2.8,2.8,28.7,19.4,22.5,-1,-0.0615763970706408,True,WARNING,Heat and dryness anomaly,"Elevated heat conditions, Unusually low humidity, Elevated wind gust, Unusually high temperature",Monitor heat exposure and maintain hydration. Monitor dry conditions and potential vegetation stress. Monitor exposed areas and unsecured infrastructure.,HIGH
2026-09-07 12:57:35+00:00,0.0,0,0.0,1.5,0.0,0,27.8,849.7,28.2,28.6,38.6,544,3497,0,0.4,176,0.7,0.7,28.1,19.1,22.1,-1,-0.0149930278547034,True,NORMAL,Heat and dryness anomaly,"Elevated heat conditions, Unusually low humidity, Unusually high temperature",Monitor heat exposure and maintain hydration. Monitor dry conditions and potential vegetation stress.,HIGH
2026-09-07 13:12:43+00:00,0.0,0,0.0,1.4,0.0,0,27.3,849.5,27.6,28.2,39.2,521,3286,0,0.4,159,0.9,0.9,27.8,18.8,21.9,1,0.0017141531017678,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 13:27:53+00:00,0.0,0,0.0,1.2,0.0,0,27.6,849.4,28.1,28.8,37.6,481,2803,0,0.6,129,1.3,1.3,28.2,19.0,22.2,-1,-0.0065742867436993,True,NORMAL,Heat and dryness anomaly,"Elevated heat conditions, Unusually low humidity, Unusually high temperature",Monitor heat exposure and maintain hydration. Monitor dry conditions and potential vegetation stress.,HIGH
2026-09-07 13:43:02+00:00,0.0,0,0.0,0.9,0.0,0,27.2,849.6,27.6,28.3,39.6,435,2295,0,1.1,128,2.6,2.6,27.9,19.0,21.9,-1,-0.0079420309036148,True,NORMAL,Heat and dryness anomaly,"Elevated heat conditions, Unusually low humidity, Elevated wind gust, Unusually high temperature",Monitor heat exposure and maintain hydration. Monitor dry conditions and potential vegetation stress. Monitor exposed areas and unsecured infrastructure.,HIGH
2026-09-07 13:58:11+00:00,0.0,0,0.0,0.7,0.0,0,26.9,849.7,27.3,27.9,40.5,394,1819,0,0.7,161,2.9,2.9,27.6,18.8,21.7,-1,-0.0055184834057936,True,NORMAL,Heat and dryness anomaly,"Elevated heat conditions, Unusually low humidity, Elevated wind gust, Unusually high temperature",Monitor heat exposure and maintain hydration. Monitor dry conditions and potential vegetation stress. Monitor exposed areas and unsecured infrastructure.,HIGH
2026-09-07 14:13:33+00:00,0.0,0,0.0,0.6,0.0,0,26.5,849.8,26.8,27.3,41.3,360,1425,0,0.6,115,2.2,2.2,27.1,18.5,21.4,1,0.0316957486507235,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 14:28:42+00:00,0.0,0,0.0,0.2,0.0,0,26.0,849.8,26.2,26.5,43.0,304,618,0,0.1,133,0.9,0.9,26.4,18.1,20.8,1,0.0389312095412435,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 14:44:40+00:00,0.0,0,0.0,0.2,0.0,0,25.4,850.0,25.6,25.8,44.5,292,527,0,0.6,140,1.1,1.1,25.7,17.8,20.3,1,0.072175226561979,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
2026-09-07 14:59:48+00:00,0.0,0,0.0,0.1,0.0,0,25.1,850.2,25.2,25.4,45.6,283,447,0,0.2,132,0.4,0.4,25.3,17.6,20.0,1,0.0702107893537633,False,NORMAL,Normal environmental conditions,None,Continue monitoring environmental conditions.,LOW
